month_num,商品ID,店舗ID,売上個数,year_ago,商品カテゴリID,year,month,商品価格
16,2500006,7,1.0,2.0,250,2019,5,510
16,2500006,8,0.0,0.0,250,2019,5,510
16,2500006,9,0.0,0.0,250,2019,5,510
16,2500006,10,0.0,1.0,250,2019,5,510
16,2500006,11,0.0,0.0,250,2019,5,510
16,2500006,12,0.0,0.0,250,2019,5,510
16,2500006,13,0.0,0.0,250,2019,5,510
16,2500006,14,0.0,0.0,250,2019,5,510
16,2500006,15,0.0,0.0,250,2019,5,510
16,2500006,16,0.0,0.0,250,2019,5,510
16,2500006,17,0.0,0.0,250,2019,5,510
16,2500007,0,2.0,0.0,250,2019,5,510
16,2500007,1,0.0,0.0,250,2019,5,510
16,2500007,2,1.0,0.0,250,2019,5,510
16,2500007,3,0.0,0.0,250,2019,5,510
16,2500007,4,0.0,0.0,250,2019,5,510
16,2500007,5,0.0,0.0,250,2019,5,510
16,2500007,6,1.0,0.0,250,2019,5,510
16,2500007,7,1.0,0.0,250,2019,5,510
16,2500007,8,0.0,0.0,250,2019,5,510
16,2500007,9,0.0,0.0,250,2019,5,510
16,2500007,10,1.0,0.0,250,2019,5,510
16,2500007,11,0.0,0.0,250,2019,5,510
16,2500007,12,0.0,0.0,250,2019,5,510
16,2500007,13,0.0,0.0,250,2019,5,510
16,2500007,14,0.0,0.0,250,2019,5,510
16,2500007,15,1.0,0.0,250,2019,5,510
16,2500007,16,1.0,0.0,250,2019,5,510
16,2500007,17,1.0,0.0,250,2019,5,510
16,2500229,0,2.0,0.0,250,2019,5,510
16,2500229,1,1.0,0.0,250,2019,5,510
16,2500229,2,4.0,0.0,250,2019,5,510
16,2500229,3,1.0,0.0,250,2019,5,510
16,2500229,4,0.0,0.0,250,2019,5,510
16,2500229,5,0.0,0.0,250,2019,5,510
16,2500229,6,2.0,0.0,250,2019,5,510
16,2500229,7,1.0,0.0,250,2019,5,510
16,2500229,8,0.0,0.0,250,2019,5,510
16,2500229,9,0.0,0.0,250,2019,5,510
16,2500229,10,0.0,0.0,250,2019,5,510
16,2500229,11,0.0,0.0,250,2019,5,510
16,2500229,12,0.0,0.0,250,2019,5,510
16,2500229,13,3.0,0.0,250,2019,5,510
16,2500229,14,0.0,0.0,250,2019,5,510
16,2500229,15,3.0,0.0,250,2019,5,510
16,2500229,16,0.0,0.0,250,2019,5,510
16,2500229,17,0.0,0.0,250,2019,5,510
16,2500230,0,0.0,0.0,250,2019,5,510
16,2500230,1,0.0,0.0,250,2019,5,510
16,2500230,2,2.0,0.0,250,2019,5,510
16,2500230,3,0.0,0.0,250,2019,5,510
16,2500230,4,0.0,0.0,250,2019,5,510
16,2500230,5,0.0,0.0,250,2019,5,510
16,2500230,6,2.0,0.0,250,2019,5,510
16,2500230,7,1.0,0.0,250,2019,5,510
16,2500230,8,0.0,0.0,250,2019,5,510
16,2500230,9,0.0,0.0,250,2019,5,510
16,2500230,10,1.0,0.0,250,2019,5,510
16,2500230,11,0.0,0.0,250,2019,5,510
16,2500230,12,1.0,0.0,250,2019,5,510
16,2500230,13,0.0,0.0,250,2019,5,510
16,2500230,14,0.0,0.0,250,2019,5,510
16,2500230,15,0.0,0.0,250,2019,5,510
16,2500230,16,1.0,0.0,250,2019,5,510
16,2500230,17,0.0,0.0,250,2019,5,510
16,2600001,0,0.0,1.0,260,2019,5,2210
16,2600001,1,0.0,1.0,260,2019,5,2210
16,2600001,2,0.0,0.0,260,2019,5,2210
16,2600001,3,0.0,1.0,260,2019,5,2210
16,2600001,4,0.0,0.0,260,2019,5,2210
16,2600001,5,0.0,0.0,260,2019,5,2210
16,2600001,6,0.0,1.0,260,2019,5,2210
16,2600001,7,2.0,1.0,260,2019,5,2210
16,2600001,8,1.0,0.0,260,2019,5,2210
16,2600001,9,0.0,0.0,260,2019,5,2210
16,2600001,10,0.0,0.0,260,2019,5,2210
16,2600001,11,0.0,0.0,260,2019,5,2210
16,2600001,12,1.0,0.0,260,2019,5,2210
16,2600001,13,2.0,4.0,260,2019,5,2210
16,2600001,14,0.0,0.0,260,2019,5,2210
16,2600001,15,0.0,0.0,260,2019,5,2210
16,2600001,16,1.0,1.0,260,2019,5,2210
16,2600001,17,0.0,0.0,260,2019,5,2210
16,2600002,0,0.0,1.0,260,2019,5,3060
16,2600002,1,0.0,0.0,260,2019,5,3060
16,2600002,2,1.0,0.0,260,2019,5,3060
16,2600002,3,2.0,1.0,260,2019,5,3060
16,2600002,4,0.0,0.0,260,2019,5,3060
16,2600002,5,1.0,0.0,260,2019,5,3060
16,2600002,6,0.0,2.0,260,2019,5,3060
16,2600002,7,2.0,1.0,260,2019,5,3060
16,2600002,8,0.0,0.0,260,2019,5,3060
16,2600002,9,1.0,0.0,260,2019,5,3060
16,2600002,10,0.0,0.0,260,2019,5,3060
16,2600002,11,0.0,0.0,260,2019,5,3060
16,2600002,12,1.0,0.0,260,2019,5,3060
16,2600002,13,2.0,3.0,260,2019,5,3060
16,2600002,14,0.0,1.0,260,2019,5,3060
16,2600002,15,0.0,0.0,260,2019,5,3060
16,2600002,16,0.0,0.0,260,2019,5,3060
16,2600002,17,0.0,1.0,260,2019,5,3060
16,2600003,0,1.0,2.0,260,2019,5,2550
16,2600003,1,0.0,0.0,260,2019,5,2550
16,2600003,2,0.0,0.0,260,2019,5,2550
16,2600003,3,1.0,0.0,260,2019,5,2550
16,2600003,4,0.0,0.0,260,2019,5,2550
16,2600003,5,1.0,0.0,260,2019,5,2550
16,2600003,6,3.0,1.0,260,2019,5,2550
16,2600003,7,1.0,0.0,260,2019,5,2550
16,2600003,8,0.0,0.0,260,2019,5,2550
16,2600003,9,0.0,0.0,260,2019,5,2550
16,2600003,10,1.0,0.0,260,2019,5,2550
16,2600003,11,1.0,0.0,260,2019,5,2550
16,2600003,12,0.0,0.0,260,2019,5,2550
16,2600003,13,0.0,1.0,260,2019,5,2550
16,2600003,14,0.0,0.0,260,2019,5,2550
16,2600003,15,0.0,0.0,260,2019,5,2550
16,2600003,16,0.0,1.0,260,2019,5,2550
16,2600003,17,0.0,0.0,260,2019,5,2550
16,2600004,0,2.0,1.0,260,2019,5,1690
16,2600004,1,0.0,0.0,260,2019,5,1690
16,2600004,2,0.0,0.0,260,2019,5,1690
16,2600004,3,1.0,3.0,260,2019,5,1690
16,2600004,4,0.0,1.0,260,2019,5,1690
16,2600004,5,1.0,0.0,260,2019,5,1690
16,2600004,6,2.0,3.0,260,2019,5,1690
16,2600004,7,1.0,4.0,260,2019,5,1690
16,2600004,8,0.0,1.0,260,2019,5,1690
16,2600004,9,2.0,0.0,260,2019,5,1690
16,2600004,10,0.0,0.0,260,2019,5,1690
16,2600004,11,0.0,0.0,260,2019,5,1690
16,2600004,12,1.0,1.0,260,2019,5,1690
16,2600004,13,2.0,8.0,260,2019,5,1690
16,2600004,14,0.0,2.0,260,2019,5,1690
16,2600004,15,0.0,0.0,260,2019,5,1690
16,2600004,16,0.0,0.0,260,2019,5,1690
16,2600004,17,1.0,0.0,260,2019,5,1690
16,2600005,0,1.0,3.0,260,2019,5,1000
16,2600005,1,0.0,0.0,260,2019,5,1000
16,2600005,2,0.0,0.0,260,2019,5,1000
16,2600005,3,2.0,2.0,260,2019,5,1000
16,2600005,4,2.0,1.0,260,2019,5,1000
16,2600005,5,0.0,0.0,260,2019,5,1000
16,2600005,6,0.0,1.0,260,2019,5,1000
16,2600005,7,1.0,2.0,260,2019,5,1000
16,2600005,8,0.0,2.0,260,2019,5,1000
16,2600005,9,0.0,0.0,260,2019,5,1000
16,2600005,10,1.0,2.0,260,2019,5,1000
16,2600005,11,0.0,0.0,260,2019,5,1000
16,2600005,12,2.0,0.0,260,2019,5,1000
16,2600005,13,1.0,0.0,260,2019,5,1000
16,2600005,14,0.0,2.0,260,2019,5,1000
16,2600005,15,0.0,1.0,260,2019,5,1000
16,2600005,16,0.0,0.0,260,2019,5,1000
16,2600005,17,0.0,1.0,260,2019,5,1000
16,2600006,0,1.0,1.0,260,2019,5,2550
16,2600006,1,0.0,0.0,260,2019,5,2550
16,2600006,2,0.0,0.0,260,2019,5,2550
16,2600006,3,0.0,0.0,260,2019,5,2550
16,2600006,4,0.0,0.0,260,2019,5,2550
16,2600006,5,0.0,0.0,260,2019,5,2550
16,2600006,6,0.0,0.0,260,2019,5,2550
16,2600006,7,0.0,2.0,260,2019,5,2550
16,2600006,8,0.0,0.0,260,2019,5,2550
16,2600006,9,0.0,0.0,260,2019,5,2550
16,2600006,10,0.0,0.0,260,2019,5,2550
16,2600006,11,1.0,0.0,260,2019,5,2550
16,2600006,12,1.0,0.0,260,2019,5,2550
16,2600006,13,2.0,1.0,260,2019,5,2550
16,2600006,14,0.0,0.0,260,2019,5,2550
16,2600006,15,0.0,0.0,260,2019,5,2550
16,2600006,16,0.0,0.0,260,2019,5,2550
16,2600006,17,0.0,0.0,260,2019,5,2550
16,2700002,0,0.0,0.0,270,2019,5,420
16,2700002,1,0.0,1.0,270,2019,5,420
16,2700002,2,0.0,0.0,270,2019,5,420
16,2700002,3,0.0,1.0,270,2019,5,420
16,2700002,4,0.0,0.0,270,2019,5,420
16,2700002,5,0.0,0.0,270,2019,5,420
16,2700002,6,1.0,0.0,270,2019,5,420
16,2700002,7,0.0,0.0,270,2019,5,420
16,2700002,8,0.0,1.0,270,2019,5,420
16,2700002,9,0.0,0.0,270,2019,5,420
16,2700002,10,0.0,1.0,270,2019,5,420
16,2700002,11,0.0,0.0,270,2019,5,420
16,2700002,12,0.0,0.0,270,2019,5,420
16,2700002,13,1.0,2.0,270,2019,5,420
16,2700002,14,0.0,0.0,270,2019,5,420
16,2700002,15,0.0,0.0,270,2019,5,420
16,2700002,16,0.0,0.0,270,2019,5,420
16,2700002,17,1.0,0.0,270,2019,5,420
16,2700003,0,0.0,0.0,270,2019,5,420
16,2700003,1,0.0,0.0,270,2019,5,420
16,2700003,2,0.0,0.0,270,2019,5,420
16,2700003,3,0.0,0.0,270,2019,5,420
16,2700003,4,0.0,0.0,270,2019,5,420
16,2700003,5,0.0,0.0,270,2019,5,420
16,2700003,6,0.0,0.0,270,2019,5,420
16,2700003,7,1.0,0.0,270,2019,5,420
16,2700003,8,0.0,0.0,270,2019,5,420
16,2700003,9,0.0,0.0,270,2019,5,420
16,2700003,10,1.0,0.0,270,2019,5,420
16,2700003,11,0.0,0.0,270,2019,5,420
16,2700003,12,0.0,0.0,270,2019,5,420
16,2700003,13,1.0,1.0,270,2019,5,420
16,2700003,14,0.0,0.0,270,2019,5,420
16,2700003,15,0.0,0.0,270,2019,5,420
16,2700003,16,0.0,0.0,270,2019,5,420
16,2700003,17,0.0,0.0,270,2019,5,420
16,2700004,0,0.0,2.0,270,2019,5,420
16,2700004,1,0.0,0.0,270,2019,5,420
16,2700004,2,1.0,0.0,270,2019,5,420
16,2700004,3,0.0,0.0,270,2019,5,420
16,2700004,4,1.0,0.0,270,2019,5,420
16,2700004,5,0.0,0.0,270,2019,5,420
16,2700004,6,1.0,0.0,270,2019,5,420
16,2700004,7,2.0,0.0,270,2019,5,420
16,2700004,8,0.0,0.0,270,2019,5,420
16,2700004,9,0.0,0.0,270,2019,5,420
16,2700004,10,2.0,0.0,270,2019,5,420
16,2700004,11,0.0,1.0,270,2019,5,420
16,2700004,12,0.0,0.0,270,2019,5,420
16,2700004,13,2.0,1.0,270,2019,5,420
16,2700004,14,0.0,0.0,270,2019,5,420
16,2700004,15,0.0,0.0,270,2019,5,420
16,2700004,16,0.0,0.0,270,2019,5,420
16,2700004,17,0.0,0.0,270,2019,5,420
16,2700005,0,3.0,1.0,270,2019,5,420
16,2700005,1,0.0,0.0,270,2019,5,420
16,2700005,2,1.0,0.0,270,2019,5,420
16,2700005,3,0.0,0.0,270,2019,5,420
16,2700005,4,0.0,0.0,270,2019,5,420
16,2700005,5,0.0,0.0,270,2019,5,420
16,2700005,6,1.0,0.0,270,2019,5,420
16,2700005,7,1.0,0.0,270,2019,5,420
16,2700005,8,0.0,0.0,270,2019,5,420
16,2700005,9,0.0,0.0,270,2019,5,420
16,2700005,10,1.0,0.0,270,2019,5,420
16,2700005,11,0.0,1.0,270,2019,5,420
16,2700005,12,0.0,0.0,270,2019,5,420
16,2700005,13,0.0,2.0,270,2019,5,420
16,2700005,14,0.0,0.0,270,2019,5,420
16,2700005,15,1.0,1.0,270,2019,5,420
16,2700005,16,0.0,0.0,270,2019,5,420
16,2700005,17,0.0,0.0,270,2019,5,420
16,2700006,0,0.0,0.0,270,2019,5,510
16,2700006,1,0.0,0.0,270,2019,5,510
16,2700006,2,1.0,0.0,270,2019,5,510
16,2700006,3,0.0,1.0,270,2019,5,510
16,2700006,4,0.0,0.0,270,2019,5,510
16,2700006,5,0.0,0.0,270,2019,5,510
16,2700006,6,3.0,1.0,270,2019,5,510
16,2700006,7,0.0,2.0,270,2019,5,510
16,2700006,8,0.0,0.0,270,2019,5,510
16,2700006,9,0.0,0.0,270,2019,5,510
16,2700006,10,2.0,0.0,270,2019,5,510
16,2700006,11,0.0,0.0,270,2019,5,510
16,2700006,12,0.0,0.0,270,2019,5,510
16,2700006,13,1.0,0.0,270,2019,5,510
16,2700006,14,0.0,0.0,270,2019,5,510
16,2700006,15,0.0,0.0,270,2019,5,510
16,2700006,16,0.0,0.0,270,2019,5,510
16,2700006,17,0.0,1.0,270,2019,5,510
16,2700007,0,4.0,0.0,270,2019,5,590
16,2700007,1,0.0,0.0,270,2019,5,590
16,2700007,2,0.0,1.0,270,2019,5,590
16,2700007,3,0.0,1.0,270,2019,5,590
16,2700007,4,0.0,0.0,270,2019,5,590
16,2700007,5,0.0,0.0,270,2019,5,590
16,2700007,6,2.0,1.0,270,2019,5,590
16,2700007,7,1.0,0.0,270,2019,5,590
16,2700007,8,0.0,0.0,270,2019,5,590
16,2700007,9,1.0,0.0,270,2019,5,590
16,2700007,10,0.0,0.0,270,2019,5,590
16,2700007,11,0.0,0.0,270,2019,5,590
16,2700007,12,1.0,0.0,270,2019,5,590
16,2700007,13,3.0,0.0,270,2019,5,590
16,2700007,14,0.0,0.0,270,2019,5,590
16,2700007,15,1.0,0.0,270,2019,5,590
16,2700007,16,0.0,0.0,270,2019,5,590
16,2700007,17,0.0,0.0,270,2019,5,590
16,2700008,0,1.0,1.0,270,2019,5,590
16,2700008,1,0.0,0.0,270,2019,5,590
16,2700008,2,0.0,1.0,270,2019,5,590
16,2700008,3,0.0,0.0,270,2019,5,590
16,2700008,4,0.0,0.0,270,2019,5,590
16,2700008,5,0.0,0.0,270,2019,5,590
16,2700008,6,2.0,1.0,270,2019,5,590
16,2700008,7,0.0,0.0,270,2019,5,590
16,2700008,8,0.0,0.0,270,2019,5,590
16,2700008,9,0.0,0.0,270,2019,5,590
16,2700008,10,0.0,1.0,270,2019,5,590
16,2700008,11,0.0,0.0,270,2019,5,590
16,2700008,12,0.0,1.0,270,2019,5,590
16,2700008,13,0.0,2.0,270,2019,5,590
16,2700008,14,0.0,0.0,270,2019,5,590
16,2700008,15,0.0,0.0,270,2019,5,590
16,2700008,16,0.0,1.0,270,2019,5,590
16,2700008,17,0.0,2.0,270,2019,5,590
16,2700009,0,1.0,0.0,270,2019,5,420
16,2700009,1,0.0,0.0,270,2019,5,420
16,2700009,2,0.0,0.0,270,2019,5,420
16,2700009,3,1.0,1.0,270,2019,5,420
16,2700009,4,0.0,2.0,270,2019,5,420
16,2700009,5,0.0,0.0,270,2019,5,420
16,2700009,6,5.0,2.0,270,2019,5,420
16,2700009,7,2.0,1.0,270,2019,5,420
16,2700009,8,1.0,0.0,270,2019,5,420
16,2700009,9,0.0,0.0,270,2019,5,420
16,2700009,10,1.0,1.0,270,2019,5,420
16,2700009,11,0.0,0.0,270,2019,5,420
16,2700009,12,0.0,0.0,270,2019,5,420
16,2700009,13,1.0,1.0,270,2019,5,420
16,2700009,14,0.0,0.0,270,2019,5,420
16,2700009,15,0.0,0.0,270,2019,5,420
16,2700009,16,0.0,0.0,270,2019,5,420
16,2700009,17,0.0,0.0,270,2019,5,420
16,2800001,0,6.0,9.0,280,2019,5,1190
16,2800001,1,8.0,7.0,280,2019,5,1190
16,2800001,2,2.0,0.0,280,2019,5,1190
16,2800001,3,5.0,5.0,280,2019,5,1190
16,2800001,4,7.0,3.0,280,2019,5,1190
16,2800001,5,2.0,4.0,280,2019,5,1190
16,2800001,6,4.0,3.0,280,2019,5,1190
16,2800001,7,6.0,17.0,280,2019,5,1190
16,2800001,8,4.0,3.0,280,2019,5,1190
16,2800001,9,5.0,1.0,280,2019,5,1190
16,2800001,10,2.0,2.0,280,2019,5,1190
16,2800001,11,3.0,6.0,280,2019,5,1190
16,2800001,12,2.0,9.0,280,2019,5,1190
16,2800001,13,6.0,10.0,280,2019,5,1190
16,2800001,14,1.0,6.0,280,2019,5,1190
16,2800001,15,0.0,0.0,280,2019,5,1190
16,2800001,16,1.0,6.0,280,2019,5,1190
16,2800001,17,3.0,4.0,280,2019,5,1190
16,2800090,0,2.0,0.0,280,2019,5,5100
16,2800090,1,1.0,0.0,280,2019,5,5100
16,2800090,2,2.0,0.0,280,2019,5,5100
16,2800090,3,3.0,0.0,280,2019,5,5100
16,2800090,4,2.0,0.0,280,2019,5,5100
16,2800090,5,0.0,0.0,280,2019,5,5100
16,2800090,6,3.0,0.0,280,2019,5,5100
16,2800090,7,0.0,0.0,280,2019,5,5100
16,2800090,8,1.0,0.0,280,2019,5,5100
16,2800090,9,0.0,0.0,280,2019,5,5100
16,2800090,10,8.0,0.0,280,2019,5,5100
16,2800090,11,0.0,0.0,280,2019,5,5100
16,2800090,12,10.0,0.0,280,2019,5,5100
16,2800090,13,5.0,0.0,280,2019,5,5100
16,2800090,14,0.0,0.0,280,2019,5,5100
16,2800090,15,0.0,0.0,280,2019,5,5100
16,2800090,16,5.0,0.0,280,2019,5,5100
16,2800090,17,1.0,0.0,280,2019,5,5100
16,2800101,0,1.0,0.0,280,2019,5,680
16,2800101,1,0.0,0.0,280,2019,5,680
16,2800101,2,0.0,0.0,280,2019,5,680
16,2800101,3,0.0,0.0,280,2019,5,680
16,2800101,4,0.0,0.0,280,2019,5,680
16,2800101,5,0.0,0.0,280,2019,5,680
16,2800101,6,1.0,0.0,280,2019,5,680
16,2800101,7,0.0,0.0,280,2019,5,680
16,2800101,8,0.0,0.0,280,2019,5,680
16,2800101,9,0.0,0.0,280,2019,5,680
16,2800101,10,0.0,0.0,280,2019,5,680
16,2800101,11,0.0,0.0,280,2019,5,680
16,2800101,12,0.0,0.0,280,2019,5,680
16,2800101,13,0.0,0.0,280,2019,5,680
16,2800101,14,0.0,0.0,280,2019,5,680
16,2800101,15,0.0,0.0,280,2019,5,680
16,2800101,16,0.0,0.0,280,2019,5,680
16,2800101,17,0.0,0.0,280,2019,5,680
16,2900001,0,0.0,3.0,290,2019,5,1440
16,2900001,1,0.0,0.0,290,2019,5,1440
16,2900001,2,0.0,3.0,290,2019,5,1440
16,2900001,3,4.0,2.0,290,2019,5,1440
16,2900001,4,1.0,2.0,290,2019,5,1440
16,2900001,5,0.0,1.0,290,2019,5,1440
16,2900001,6,0.0,3.0,290,2019,5,1440
16,2900001,7,0.0,5.0,290,2019,5,1440
16,2900001,8,1.0,0.0,290,2019,5,1440
16,2900001,9,0.0,2.0,290,2019,5,1440
16,2900001,10,1.0,4.0,290,2019,5,1440
16,2900001,11,1.0,0.0,290,2019,5,1440
16,2900001,12,1.0,1.0,290,2019,5,1440
16,2900001,13,4.0,2.0,290,2019,5,1440
16,2900001,14,0.0,0.0,290,2019,5,1440
16,2900001,15,0.0,1.0,290,2019,5,1440
16,2900001,16,0.0,0.0,290,2019,5,1440
16,2900001,17,0.0,0.0,290,2019,5,1440
16,2900002,0,0.0,1.0,290,2019,5,1360
16,2900002,1,0.0,0.0,290,2019,5,1360
16,2900002,2,0.0,3.0,290,2019,5,1360
16,2900002,3,3.0,1.0,290,2019,5,1360
16,2900002,4,2.0,2.0,290,2019,5,1360
16,2900002,5,0.0,1.0,290,2019,5,1360
16,2900002,6,1.0,2.0,290,2019,5,1360
16,2900002,7,4.0,0.0,290,2019,5,1360
16,2900002,8,0.0,0.0,290,2019,5,1360
16,2900002,9,0.0,0.0,290,2019,5,1360
16,2900002,10,0.0,0.0,290,2019,5,1360
16,2900002,11,0.0,1.0,290,2019,5,1360
16,2900002,12,0.0,0.0,290,2019,5,1360
16,2900002,13,3.0,0.0,290,2019,5,1360
16,2900002,14,0.0,1.0,290,2019,5,1360
16,2900002,15,1.0,1.0,290,2019,5,1360
16,2900002,16,0.0,0.0,290,2019,5,1360
16,2900002,17,1.0,0.0,290,2019,5,1360
16,2900003,0,0.0,2.0,290,2019,5,1360
16,2900003,1,0.0,0.0,290,2019,5,1360
16,2900003,2,0.0,0.0,290,2019,5,1360
16,2900003,3,3.0,0.0,290,2019,5,1360
16,2900003,4,0.0,2.0,290,2019,5,1360
16,2900003,5,0.0,0.0,290,2019,5,1360
16,2900003,6,0.0,1.0,290,2019,5,1360
16,2900003,7,2.0,2.0,290,2019,5,1360
16,2900003,8,1.0,0.0,290,2019,5,1360
16,2900003,9,0.0,2.0,290,2019,5,1360
16,2900003,10,0.0,1.0,290,2019,5,1360
16,2900003,11,0.0,2.0,290,2019,5,1360
16,2900003,12,0.0,0.0,290,2019,5,1360
16,2900003,13,0.0,0.0,290,2019,5,1360
16,2900003,14,0.0,1.0,290,2019,5,1360
16,2900003,15,0.0,0.0,290,2019,5,1360
16,2900003,16,0.0,0.0,290,2019,5,1360
16,2900003,17,0.0,1.0,290,2019,5,1360
16,3000001,0,0.0,0.0,300,2019,5,600
16,3000001,1,0.0,0.0,300,2019,5,600
16,3000001,2,0.0,0.0,300,2019,5,600
16,3000001,3,0.0,0.0,300,2019,5,600
16,3000001,4,2.0,4.0,300,2019,5,600
16,3000001,5,0.0,0.0,300,2019,5,600
16,3000001,6,0.0,1.0,300,2019,5,600
16,3000001,7,1.0,3.0,300,2019,5,600
16,3000001,8,1.0,1.0,300,2019,5,600
16,3000001,9,3.0,0.0,300,2019,5,600
16,3000001,10,1.0,0.0,300,2019,5,600
16,3000001,11,0.0,0.0,300,2019,5,600
16,3000001,12,0.0,2.0,300,2019,5,600
16,3000001,13,1.0,0.0,300,2019,5,600
16,3000001,14,0.0,0.0,300,2019,5,600
16,3000001,15,0.0,0.0,300,2019,5,600
16,3000001,16,1.0,0.0,300,2019,5,600
16,3000001,17,0.0,1.0,300,2019,5,600
16,3000002,0,2.0,0.0,300,2019,5,680
16,3000002,1,0.0,0.0,300,2019,5,680
16,3000002,2,0.0,0.0,300,2019,5,680
16,3000002,3,0.0,0.0,300,2019,5,680
16,3000002,4,2.0,7.0,300,2019,5,680
16,3000002,5,0.0,0.0,300,2019,5,680
16,3000002,6,1.0,0.0,300,2019,5,680
16,3000002,7,0.0,1.0,300,2019,5,680
16,3000002,8,0.0,0.0,300,2019,5,680
16,3000002,9,1.0,0.0,300,2019,5,680
16,3000002,10,0.0,0.0,300,2019,5,680
16,3000002,11,0.0,0.0,300,2019,5,680
16,3000002,12,1.0,0.0,300,2019,5,680
16,3000002,13,0.0,0.0,300,2019,5,680
16,3000002,14,0.0,0.0,300,2019,5,680
16,3000002,15,0.0,0.0,300,2019,5,680
16,3000002,16,0.0,0.0,300,2019,5,680
16,3000002,17,0.0,0.0,300,2019,5,680
16,3100001,0,0.0,0.0,310,2019,5,1020
16,3100001,1,0.0,0.0,310,2019,5,1020
16,3100001,2,0.0,0.0,310,2019,5,1020
16,3100001,3,1.0,0.0,310,2019,5,1020
16,3100001,4,0.0,0.0,310,2019,5,1020
16,3100001,5,0.0,0.0,310,2019,5,1020
16,3100001,6,0.0,0.0,310,2019,5,1020
16,3100001,7,0.0,0.0,310,2019,5,1020
16,3100001,8,0.0,0.0,310,2019,5,1020
16,3100001,9,1.0,0.0,310,2019,5,1020
16,3100001,10,3.0,0.0,310,2019,5,1020
16,3100001,11,0.0,0.0,310,2019,5,1020
16,3100001,12,1.0,0.0,310,2019,5,1020
16,3100001,13,0.0,0.0,310,2019,5,1020
16,3100001,14,0.0,0.0,310,2019,5,1020
16,3100001,15,0.0,0.0,310,2019,5,1020
16,3100001,16,0.0,0.0,310,2019,5,1020
16,3100001,17,1.0,0.0,310,2019,5,1020
16,3200001,0,0.0,0.0,320,2019,5,2830
16,3200001,1,0.0,0.0,320,2019,5,2830
16,3200001,2,1.0,0.0,320,2019,5,2830
16,3200001,3,0.0,0.0,320,2019,5,2830
16,3200001,4,0.0,0.0,320,2019,5,2830
16,3200001,5,0.0,0.0,320,2019,5,2830
16,3200001,6,1.0,0.0,320,2019,5,2830
16,3200001,7,0.0,0.0,320,2019,5,2830
16,3200001,8,0.0,0.0,320,2019,5,2830
16,3200001,9,1.0,0.0,320,2019,5,2830
16,3200001,10,2.0,0.0,320,2019,5,2830
16,3200001,11,0.0,0.0,320,2019,5,2830
16,3200001,12,1.0,0.0,320,2019,5,2830
16,3200001,13,0.0,0.0,320,2019,5,2830
16,3200001,14,1.0,0.0,320,2019,5,2830
16,3200001,15,0.0,0.0,320,2019,5,2830
16,3200001,16,0.0,0.0,320,2019,5,2830
16,3200001,17,1.0,0.0,320,2019,5,2830
16,3200026,0,2.0,0.0,320,2019,5,680
16,3200026,1,0.0,0.0,320,2019,5,680
16,3200026,2,1.0,0.0,320,2019,5,680
16,3200026,3,0.0,0.0,320,2019,5,680
16,3200026,4,1.0,0.0,320,2019,5,680
16,3200026,5,0.0,0.0,320,2019,5,680
16,3200026,6,0.0,0.0,320,2019,5,680
16,3200026,7,1.0,0.0,320,2019,5,680
16,3200026,8,1.0,0.0,320,2019,5,680
16,3200026,9,5.0,0.0,320,2019,5,680
16,3200026,10,2.0,0.0,320,2019,5,680
16,3200026,11,0.0,0.0,320,2019,5,680
16,3200026,12,1.0,0.0,320,2019,5,680
16,3200026,13,1.0,0.0,320,2019,5,680
16,3200026,14,2.0,0.0,320,2019,5,680
16,3200026,15,1.0,0.0,320,2019,5,680
16,3200026,16,2.0,0.0,320,2019,5,680
16,3200026,17,1.0,0.0,320,2019,5,680
16,3300001,0,2.0,2.0,330,2019,5,1530
16,3300001,1,0.0,0.0,330,2019,5,1530
16,3300001,2,0.0,0.0,330,2019,5,1530
16,3300001,3,0.0,0.0,330,2019,5,1530
16,3300001,4,0.0,0.0,330,2019,5,1530
16,3300001,5,0.0,0.0,330,2019,5,1530
16,3300001,6,1.0,1.0,330,2019,5,1530
16,3300001,7,2.0,1.0,330,2019,5,1530
16,3300001,8,0.0,0.0,330,2019,5,1530
16,3300001,9,0.0,0.0,330,2019,5,1530
16,3300001,10,1.0,0.0,330,2019,5,1530
16,3300001,11,0.0,0.0,330,2019,5,1530
16,3300001,12,1.0,0.0,330,2019,5,1530
16,3300001,13,0.0,0.0,330,2019,5,1530
16,3300001,14,0.0,0.0,330,2019,5,1530
16,3300001,15,0.0,0.0,330,2019,5,1530
16,3300001,16,0.0,0.0,330,2019,5,1530
16,3300001,17,0.0,0.0,330,2019,5,1530
16,3400001,0,0.0,0.0,340,2019,5,1190
16,3400001,1,0.0,1.0,340,2019,5,1190
16,3400001,2,1.0,2.0,340,2019,5,1190
16,3400001,3,1.0,0.0,340,2019,5,1190
16,3400001,4,0.0,0.0,340,2019,5,1190
16,3400001,5,0.0,0.0,340,2019,5,1190
16,3400001,6,2.0,1.0,340,2019,5,1190
16,3400001,7,4.0,4.0,340,2019,5,1190
16,3400001,8,0.0,0.0,340,2019,5,1190
16,3400001,9,0.0,1.0,340,2019,5,1190
16,3400001,10,0.0,2.0,340,2019,5,1190
16,3400001,11,1.0,1.0,340,2019,5,1190
16,3400001,12,4.0,1.0,340,2019,5,1190
16,3400001,13,0.0,1.0,340,2019,5,1190
